episode_date,episode_theme,episode_url,track_number,title,artist,raw_title,notes,apple_music_url,apple_music_confidence,apple_music_track_name,apple_music_artist_name,apple_music_album_name
2017.12.31,Theme is... 大晦日セレクション！ あの曲をもう一度,https://www.j-wave.co.jp/original/travelling/171231.html,6,The End Of The World,Skeeter Davis,The End Of The World / Skeeter Davis,,https://music.apple.com/us/album/the-end-of-the-world/258618389?i=258619200&uo=4,100,The End of the World,Skeeter Davis,The Essential Skeeter Davis
2017.12.31,Theme is... 大晦日セレクション！ あの曲をもう一度,https://www.j-wave.co.jp/original/travelling/171231.html,7,Little Girl Blue,Nina Simone,Little Girl Blue / Nina Simone,,https://music.apple.com/us/album/little-girl-blue/1436705314?i=1436705563&uo=4,100,Little Girl Blue,Nina Simone,Little Girl Blue (Remastered)
2017.12.31,Theme is... 大晦日セレクション！ あの曲をもう一度,https://www.j-wave.co.jp/original/travelling/171231.html,8,Without Words,Ray Lamontagne,Without Words / Ray Lamontagne,,,0,,,
2017.12.31,Theme is... 大晦日セレクション！ あの曲をもう一度,https://www.j-wave.co.jp/original/travelling/171231.html,9,Thirteen,Big Star,Thirteen / Big Star,,,0,,,
2017.12.31,Theme is... 大晦日セレクション！ あの曲をもう一度,https://www.j-wave.co.jp/original/travelling/171231.html,10,Peace Piece,Bill Evans,Peace Piece / Bill Evans,,,0,,,
2017.12.31,Theme is... 大晦日セレクション！ あの曲をもう一度,https://www.j-wave.co.jp/original/travelling/171231.html,11,Champagne Supernova,Oasis,Champagne Supernova / Oasis,,https://music.apple.com/us/album/champagne-supernova/1517447039?i=1517447869&uo=4,100,Champagne Supernova,Oasis,(What's the Story) Morning Glory?
2018.01.07,Theme is... Trouble Consulation,https://www.j-wave.co.jp/original/travelling/180107.html,1,All Is Love,Karen O & The Kids,All Is Love / Karen O & The Kids,,,0,,,
2018.01.07,Theme is... Trouble Consulation,https://www.j-wave.co.jp/original/travelling/180107.html,2,I Still Haven't Found What I'm Looking For,U2,I Still Haven't Found What I'm Looking For / U2,,,0,,,
2018.01.07,Theme is... Trouble Consulation,https://www.j-wave.co.jp/original/travelling/180107.html,3,More Than Words,Extreme,More Than Words / Extreme,,https://music.apple.com/us/album/more-than-words/1445751596?i=1445752097&uo=4,100,More Than Words,EXTREME,Extreme II: Pornograffitti
2018.01.07,Theme is... Trouble Consulation,https://www.j-wave.co.jp/original/travelling/180107.html,4,Albatross,Fleetwood Mac,Albatross / Fleetwood Mac,,https://music.apple.com/us/album/albatross/1534614559?i=1534615510&uo=4,100,Albatross,Fleetwood Mac,The Blue Horizon Story (1965-1970)
2018.01.07,Theme is... Trouble Consulation,https://www.j-wave.co.jp/original/travelling/180107.html,5,空洞です,HIROSHI II HIROSHI feat. 小泉今日子,空洞です / HIROSHI II HIROSHI feat. 小泉今日子,,,0,,,
2018.01.07,Theme is... Trouble Consulation,https://www.j-wave.co.jp/original/travelling/180107.html,6,Holding Back The Years,Simply Red,Holding Back The Years / Simply Red,,,0,,,
2018.01.07,Theme is... Trouble Consulation,https://www.j-wave.co.jp/original/travelling/180107.html,7,Know How,Kings Of Convemience,Know How / Kings Of Convemience,,,0,,,
2018.01.07,Theme is... Trouble Consulation,https://www.j-wave.co.jp/original/travelling/180107.html,8,Thinking Of A Place,The War On Drugs,Thinking Of A Place / The War On Drugs,,,0,,,
2018.01.07,Theme is... Trouble Consulation,https://www.j-wave.co.jp/original/travelling/180107.html,9,Don't Leave Me This Way,Harold Melvin & The Blue Notes,Don't Leave Me This Way / Harold Melvin & The Blue Notes,,,0,,,
2018.01.14,Theme is... 訓市のお悩み相談第2弾！,https://www.j-wave.co.jp/original/travelling/180114.html,1,Fantasy,Black Box,Fantasy / Black Box,,,0,,,
2018.01.14,Theme is... 訓市のお悩み相談第2弾！,https://www.j-wave.co.jp/original/travelling/180114.html,2,The Space Between,ZERO7,The Space Between / ZERO7,,,0,,,
2018.01.14,Theme is... 訓市のお悩み相談第2弾！,https://www.j-wave.co.jp/original/travelling/180114.html,3,Time,Oila,Time / Oila,,,0,,,
2018.01.14,Theme is... 訓市のお悩み相談第2弾！,https://www.j-wave.co.jp/original/travelling/180114.html,4,いつか／どこか,Cornelius,いつか／どこか / Cornelius,,,0,,,
2018.01.14,Theme is... 訓市のお悩み相談第2弾！,https://www.j-wave.co.jp/original/travelling/180114.html,5,上を向いて歩こう,坂本九,上を向いて歩こう / 坂本九,,,0,,,
2018.01.14,Theme is... 訓市のお悩み相談第2弾！,https://www.j-wave.co.jp/original/travelling/180114.html,6,Up From The Skies,Rickie Lee Jones,Up From The Skies / Rickie Lee Jones,,,0,,,
2018.01.14,Theme is... 訓市のお悩み相談第2弾！,https://www.j-wave.co.jp/original/travelling/180114.html,7,You're Only Lonely,J.D. Souther,You're Only Lonely / J.D. Souther,,,0,,,
2018.01.14,Theme is... 訓市のお悩み相談第2弾！,https://www.j-wave.co.jp/original/travelling/180114.html,8,Love Theme From Blade Runner,Vangelis,Love Theme From Blade Runner / Vangelis,,,0,,,
2018.01.14,Theme is... 訓市のお悩み相談第2弾！,https://www.j-wave.co.jp/original/travelling/180114.html,9,California Dreamin',Diana Krall,California Dreamin' / Diana Krall,,,0,,,
2018.01.14,Theme is... 訓市のお悩み相談第2弾！,https://www.j-wave.co.jp/original/travelling/180114.html,10,Dawn,藤原ヒロシ,Dawn / 藤原ヒロシ,,,0,,,
2018.01.21,Theme is... Messages & Requests,https://www.j-wave.co.jp/original/travelling/180121.html,1,So What,Miles Davis,So What / Miles Davis,,,0,,,
2018.01.21,Theme is... Messages & Requests,https://www.j-wave.co.jp/original/travelling/180121.html,2,Bobby Jean,Bruce Springsteen,Bobby Jean / Bruce Springsteen,,https://music.apple.com/us/album/bobby-jean/203708420?i=203709090&uo=4,100,Bobby Jean,Bruce Springsteen,Born In the U.S.A.
2018.01.21,Theme is... Messages & Requests,https://www.j-wave.co.jp/original/travelling/180121.html,3,The Rose,Bette Midler,The Rose / Bette Midler,,https://music.apple.com/us/album/the-rose/740212452?i=740212490&uo=4,100,The Rose,Bette Midler,The Rose (The Original Soundtrack Recording)
2018.01.21,Theme is... Messages & Requests,https://www.j-wave.co.jp/original/travelling/180121.html,4,Kiss Of Life,Sade,Kiss Of Life / Sade,,https://music.apple.com/us/album/kiss-of-life/158796559?i=158796603&uo=4,100,Kiss of Life,Sade,Love Deluxe
2018.01.21,Theme is... Messages & Requests,https://www.j-wave.co.jp/original/travelling/180121.html,5,A Happy New Year,松任谷由実,A Happy New Year / 松任谷由実,,,0,,,
2018.01.21,Theme is... Messages & Requests,https://www.j-wave.co.jp/original/travelling/180121.html,6,A Matter Of Time,DYGL,A Matter Of Time / DYGL,,,0,,,
2018.01.21,Theme is... Messages & Requests,https://www.j-wave.co.jp/original/travelling/180121.html,7,I Can't Find The Words To Say Goodbye,,I Can't Find The Words To Say Goodbye,,,0,,,
2018.01.21,Theme is... Messages & Requests,https://www.j-wave.co.jp/original/travelling/180121.html,8,Deirdre,The Beach Boys,Deirdre / The Beach Boys,,,0,,,
2018.01.21,Theme is... Messages & Requests,https://www.j-wave.co.jp/original/travelling/180121.html,9,Sounds Like A Love Song,Bobby Glenn,Sounds Like A Love Song / Bobby Glenn,,,0,,,
2018.01.28,Theme is... 年賀状,https://www.j-wave.co.jp/original/travelling/180128.html,1,All You Need Is Love,The Beatles,All You Need Is Love / The Beatles,,,0,,,
2018.01.28,Theme is... 年賀状,https://www.j-wave.co.jp/original/travelling/180128.html,2,Now At Last,Feist,Now At Last / Feist,,,0,,,
2018.01.28,Theme is... 年賀状,https://www.j-wave.co.jp/original/travelling/180128.html,3,Under The Bridge,Red Hot Chili Peppers,Under The Bridge / Red Hot Chili Peppers,,,0,,,
2018.01.28,Theme is... 年賀状,https://www.j-wave.co.jp/original/travelling/180128.html,4,How Long Will I Love You,Ellie Goulding,How Long Will I Love You / Ellie Goulding,,,0,,,
2018.01.28,Theme is... 年賀状,https://www.j-wave.co.jp/original/travelling/180128.html,5,ストライド,スガシカオ,ストライド / スガシカオ,,,0,,,
2018.01.28,Theme is... 年賀状,https://www.j-wave.co.jp/original/travelling/180128.html,6,The Highways Of My Life,The Isley Brothers,The Highways Of My Life / The Isley Brothers,,,0,,,
2018.01.28,Theme is... 年賀状,https://www.j-wave.co.jp/original/travelling/180128.html,7,The Greatest,Cat Power,The Greatest / Cat Power,,,0,,,
2018.01.28,Theme is... 年賀状,https://www.j-wave.co.jp/original/travelling/180128.html,8,All I Wanna Do,The Beach Boys,All I Wanna Do / The Beach Boys,,,0,,,
2018.01.28,Theme is... 年賀状,https://www.j-wave.co.jp/original/travelling/180128.html,9,Can't Find My Way Home,Blind Faith,Can't Find My Way Home / Blind Faith,,,0,,,
2018.02.04,Theme is... SWEDEN,https://www.j-wave.co.jp/original/travelling/180204.html,1,Strawberry Swing,Frank Ocean,Strawberry Swing / Frank Ocean,,,0,,,
2018.02.04,Theme is... SWEDEN,https://www.j-wave.co.jp/original/travelling/180204.html,2,Seven Years,Norah Hones,Seven Years / Norah Hones,,,0,,,
2018.02.04,Theme is... SWEDEN,https://www.j-wave.co.jp/original/travelling/180204.html,3,Tenderly,Anita O'Day,Tenderly / Anita O'Day,,,0,,,
2018.02.04,Theme is... SWEDEN,https://www.j-wave.co.jp/original/travelling/180204.html,4,Love's In Need Of Love Today,Stevie Wonder,Love's In Need Of Love Today / Stevie Wonder,,https://music.apple.com/us/album/loves-in-need-of-love-today/1440788438?i=1440788532&uo=4,100,Love's In Need of Love Today,Stevie Wonder,Songs in the Key of Life
2018.02.04,Theme is... SWEDEN,https://www.j-wave.co.jp/original/travelling/180204.html,5,朝日のあたる道,Original LOVE,朝日のあたる道 / Original LOVE,,,0,,,
2018.02.04,Theme is... SWEDEN,https://www.j-wave.co.jp/original/travelling/180204.html,6,Vibin' Out,FKJ,Vibin' Out / FKJ,,,0,,,
2018.02.04,Theme is... SWEDEN,https://www.j-wave.co.jp/original/travelling/180204.html,7,Heartburn,Wafia,Heartburn / Wafia,,,0,,,
2018.02.04,Theme is... SWEDEN,https://www.j-wave.co.jp/original/travelling/180204.html,8,Come Here,Kath Bloom,Come Here / Kath Bloom,,,0,,,
2018.02.04,Theme is... SWEDEN,https://www.j-wave.co.jp/original/travelling/180204.html,9,Ain't No Way,Aretha Franklin,Ain't No Way / Aretha Franklin,,,0,,,
2018.02.11,Theme is... BANGKOK,https://www.j-wave.co.jp/original/travelling/180211.html,1,Sing Wood To Silence,Soley,Sing Wood To Silence / Soley,,,0,,,
2018.02.11,Theme is... BANGKOK,https://www.j-wave.co.jp/original/travelling/180211.html,2,With Or Without You,U2,With Or Without You / U2,,,0,,,
2018.02.11,Theme is... BANGKOK,https://www.j-wave.co.jp/original/travelling/180211.html,3,Call It Dreaming,Iron & Wine,Call It Dreaming / Iron & Wine,,,0,,,
2018.02.11,Theme is... BANGKOK,https://www.j-wave.co.jp/original/travelling/180211.html,4,Sigh,Predawn,Sigh / Predawn,,,0,,,
2018.02.11,Theme is... BANGKOK,https://www.j-wave.co.jp/original/travelling/180211.html,5,東京,Silent Poets feat. 5lack,東京 / Silent Poets feat. 5lack,,,0,,,
2018.02.11,Theme is... BANGKOK,https://www.j-wave.co.jp/original/travelling/180211.html,6,Darling,Real Estate,Darling / Real Estate,,,0,,,
2018.02.11,Theme is... BANGKOK,https://www.j-wave.co.jp/original/travelling/180211.html,7,I Didn't Know It Was Looking For Love,Everything But The Girl,I Didn't Know It Was Looking For Love / Everything But The Girl,,,0,,,
2018.02.11,Theme is... BANGKOK,https://www.j-wave.co.jp/original/travelling/180211.html,8,Wise Up,Aimee Mann,Wise Up / Aimee Mann,,,0,,,
2018.02.11,Theme is... BANGKOK,https://www.j-wave.co.jp/original/travelling/180211.html,9,"Hang Me, Oh Hang Me",Dave Van Ronk,"Hang Me, Oh Hang Me / Dave Van Ronk",,,0,,,
2018.02.18,Theme is... Hot Spring,https://www.j-wave.co.jp/original/travelling/180218.html,1,You Are The Sunshine Of My Life,Stevie Wonder,You Are The Sunshine Of My Life / Stevie Wonder,,,0,,,
2018.02.18,Theme is... Hot Spring,https://www.j-wave.co.jp/original/travelling/180218.html,2,Kiss Of Life,Nujabes with Giovanca & Benny Sings,Kiss Of Life / Nujabes with Giovanca & Benny Sings,,,0,,,
2018.02.18,Theme is... Hot Spring,https://www.j-wave.co.jp/original/travelling/180218.html,3,The End Of The World,Carpenters,The End Of The World / Carpenters,,,0,,,
2018.02.18,Theme is... Hot Spring,https://www.j-wave.co.jp/original/travelling/180218.html,4,You Are So Beautiful,Billy Preston,You Are So Beautiful / Billy Preston,,,0,,,
2018.02.18,Theme is... Hot Spring,https://www.j-wave.co.jp/original/travelling/180218.html,5,雪風,SPITZ,雪風 / SPITZ,,,0,,,
2018.02.18,Theme is... Hot Spring,https://www.j-wave.co.jp/original/travelling/180218.html,6,If I Was A Folkstar,The Avalanches,If I Was A Folkstar / The Avalanches,,,0,,,
2018.02.18,Theme is... Hot Spring,https://www.j-wave.co.jp/original/travelling/180218.html,7,My Kind Of Woman,Mac DeMarco,My Kind Of Woman / Mac DeMarco,,,0,,,
2018.02.18,Theme is... Hot Spring,https://www.j-wave.co.jp/original/travelling/180218.html,8,Jethro,Thundercat,Jethro / Thundercat,,,0,,,
2018.02.18,Theme is... Hot Spring,https://www.j-wave.co.jp/original/travelling/180218.html,9,Nightingales,Prefab Sprout,Nightingales / Prefab Sprout,,,0,,,
2018.02.25,Theme is... MESSAGES & REQUESTS,https://www.j-wave.co.jp/original/travelling/180225.html,1,Wedding Bell Blues,Laura Nyro,Wedding Bell Blues / Laura Nyro,,,0,,,
2018.02.25,Theme is... MESSAGES & REQUESTS,https://www.j-wave.co.jp/original/travelling/180225.html,2,Sweet Seasons,Carole King,Sweet Seasons / Carole King,,,0,,,
2018.02.25,Theme is... MESSAGES & REQUESTS,https://www.j-wave.co.jp/original/travelling/180225.html,3,Hello Like Before,Bill Withers,Hello Like Before / Bill Withers,,,0,,,
2018.02.25,Theme is... MESSAGES & REQUESTS,https://www.j-wave.co.jp/original/travelling/180225.html,4,Altogether Alone,Hirth Martinez,Altogether Alone / Hirth Martinez,,,0,,,
2018.02.25,Theme is... MESSAGES & REQUESTS,https://www.j-wave.co.jp/original/travelling/180225.html,5,プカプカ,原田芳雄,プカプカ / 原田芳雄,,,0,,,
2018.02.25,Theme is... MESSAGES & REQUESTS,https://www.j-wave.co.jp/original/travelling/180225.html,6,Kein Beweis,Clara Louise,Kein Beweis / Clara Louise,,,0,,,
2018.02.25,Theme is... MESSAGES & REQUESTS,https://www.j-wave.co.jp/original/travelling/180225.html,7,Piano Man,Billy Joel,Piano Man / Billy Joel,,,0,,,
2018.02.25,Theme is... MESSAGES & REQUESTS,https://www.j-wave.co.jp/original/travelling/180225.html,8,Ooh Child,Daryl Hall & John Oates,Ooh Child / Daryl Hall & John Oates,,,0,,,
2018.02.25,Theme is... MESSAGES & REQUESTS,https://www.j-wave.co.jp/original/travelling/180225.html,9,Every Time We Say Goodbye,Chet Baker,Every Time We Say Goodbye / Chet Baker,,,0,,,
2018.03.04,Theme is... ラーメン,https://www.j-wave.co.jp/original/travelling/180304.html,1,Confidently Lost,Sabrina Claudio,Confidently Lost / Sabrina Claudio,,,0,,,
2018.03.04,Theme is... ラーメン,https://www.j-wave.co.jp/original/travelling/180304.html,2,Dream Sequence,Kendall Miles ? I Eat Plants For A Living,Dream Sequence / Kendall Miles ? I Eat Plants For A Living,,,0,,,
2018.03.04,Theme is... ラーメン,https://www.j-wave.co.jp/original/travelling/180304.html,3,Bachelor Kisses,The Radio Dept.,Bachelor Kisses / The Radio Dept.,,,0,,,
2018.03.04,Theme is... ラーメン,https://www.j-wave.co.jp/original/travelling/180304.html,4,Daughter,Four Tet,Daughter / Four Tet,,,0,,,
2018.03.04,Theme is... ラーメン,https://www.j-wave.co.jp/original/travelling/180304.html,5,空色のくれよん,はっぴいえんど,空色のくれよん / はっぴいえんど,,,0,,,
2018.03.04,Theme is... ラーメン,https://www.j-wave.co.jp/original/travelling/180304.html,6,Sail Away,Randy Newman,Sail Away / Randy Newman,,,0,,,
2018.03.04,Theme is... ラーメン,https://www.j-wave.co.jp/original/travelling/180304.html,7,The First Time Ever I Saw Your Face,Roberta Flack,The First Time Ever I Saw Your Face / Roberta Flack,,,0,,,
2018.03.04,Theme is... ラーメン,https://www.j-wave.co.jp/original/travelling/180304.html,8,You Make Me Feel Brand New,The Stylistics,You Make Me Feel Brand New / The Stylistics,,,0,,,
2018.03.04,Theme is... ラーメン,https://www.j-wave.co.jp/original/travelling/180304.html,9,Something About Us,Kaminsky feat. Signe Kruzmane,Something About Us / Kaminsky feat. Signe Kruzmane,,,0,,,
2018.03.11,Theme is... BERLIN,https://www.j-wave.co.jp/original/travelling/180311.html,1,I'll Be Missing You,Puff Daddy feat. Faith Evans & 112,I'll Be Missing You / Puff Daddy feat. Faith Evans & 112,,,0,,,
2018.03.11,Theme is... BERLIN,https://www.j-wave.co.jp/original/travelling/180311.html,2,Queen Of Hearts,Greg Allman,Queen Of Hearts / Greg Allman,,,0,,,
2018.03.11,Theme is... BERLIN,https://www.j-wave.co.jp/original/travelling/180311.html,3,On The Road Again,Willie Nelson,On The Road Again / Willie Nelson,,,0,,,
2018.03.11,Theme is... BERLIN,https://www.j-wave.co.jp/original/travelling/180311.html,4,Every Time You Go Away,Daryl Hall & John Oates,Every Time You Go Away / Daryl Hall & John Oates,,,0,,,
2018.03.11,Theme is... BERLIN,https://www.j-wave.co.jp/original/travelling/180311.html,5,Swallowtail Butterfly 〜あいのうた〜,Chara,Swallowtail Butterfly 〜あいのうた〜 / Chara,,,0,,,
2018.03.11,Theme is... BERLIN,https://www.j-wave.co.jp/original/travelling/180311.html,6,"Sitting Quietly, Doing Nothing",A Reminiscent Drive,"Sitting Quietly, Doing Nothing / A Reminiscent Drive",,,0,,,
2018.03.11,Theme is... BERLIN,https://www.j-wave.co.jp/original/travelling/180311.html,7,Social Sites,Cosmo Pyke,Social Sites / Cosmo Pyke,,,0,,,
2018.03.11,Theme is... BERLIN,https://www.j-wave.co.jp/original/travelling/180311.html,8,Lady Stardust,Seu Jorge,Lady Stardust / Seu Jorge,,,0,,,
2018.03.11,Theme is... BERLIN,https://www.j-wave.co.jp/original/travelling/180311.html,9,Song On The Beach,Arcade Fire,Song On The Beach / Arcade Fire,,,0,,,
2018.03.18,Theme is... BERLIN,https://www.j-wave.co.jp/original/travelling/180318.html,1,Without Your Love,Bobby Caldwell,Without Your Love / Bobby Caldwell,,,0,,,
2018.03.18,Theme is... BERLIN,https://www.j-wave.co.jp/original/travelling/180318.html,2,04:00,The Toys,04:00 / The Toys,,,0,,,
2018.03.18,Theme is... BERLIN,https://www.j-wave.co.jp/original/travelling/180318.html,3,Just The Way You Are,Diana Krall,Just The Way You Are / Diana Krall,,,0,,,
2018.03.18,Theme is... BERLIN,https://www.j-wave.co.jp/original/travelling/180318.html,4,Behind The Wall,Tracy Chapman,Behind The Wall / Tracy Chapman,,,0,,,
2018.03.18,Theme is... BERLIN,https://www.j-wave.co.jp/original/travelling/180318.html,5,いかれたBaby,フィッシュマンズ,いかれたBaby / フィッシュマンズ,,,0,,,
